prod-descr;prod-marca;prod-preco;data-ref;spo-temp;spo-umid;spo-uv;bra-temp;bra-umid;bra-uv;pve-temp;pve-umid;pve-uv;flo-temp;flo-umid;flo-uv;rj-temp;rj-umid;rj-uv;per_manha;per_noite;per_tarde;data-ref-segundos;ano;mes;dia;soma;media;soma-p;media-p;soma-z;media-z;dia_da_semana;origem_AMAZON;origem_BNW;origem_EPOCA
NIVEA SUN Protetor Solar Facial Toque Seco Antissinais FPS 70 40ml - Com muito alta proteção contra raios UVA/UVB, controla o brilho e previne o envelhecimento precoce, com toque seco e textura não oleosa;BDF NIVEA;29.9;2024-09-17 09:11:00;-0.7685059236518497;0.9399135904969094;-0.042456357870644;0.16377654121952445;0.09153275629465002;0.6727245435098583;-0.7525986134570899;0.793868969961153;0.44307830948872473;0.11060473189844469;-0.47517425003524794;0.6695663390421275;-1.046439971674745;1.909081145915854;0.2945726480740352;1;0;0;1.2680479056676948;2024;9;17;0.5174484846459957;0.5174484846459957;-0.9221140455974814;-0.9221140455974816;-0.8640647846659313;-0.8640647846659313;1;1.0;0.0;0.0
NIVEA SUN Protetor Solar Facial Toque Seco Antissinais FPS 70 40ml - Com muito alta proteção contra raios UVA/UVB, controla o brilho e previne o envelhecimento precoce, com toque seco e textura não oleosa;BDF NIVEA;29.9;2024-09-17 20:11:00;-0.9200015616232191;0.9399135904969094;-1.2855440340019857;0.596499510324551;-0.3396513131035243;-1.5578070043457781;0.18586348906175423;0.14413127940060427;-1.6271328603216955;0.13898746236425644;0.42219502819956456;-1.2851805786905242;-0.5402124868782459;0.04949782157310307;-1.2541892327819162;0;1;0;1.3187985449687825;2024;9;17;-1.0343015517198642;-1.0343015517198642;-1.0712770604652098;-1.0712770604652098;-1.1605293563321384;-1.1605293563321384;1;1.0;0.0;0.0
NIVEA SUN Protetor Solar Facial Toque Seco Antissinais FPS 70 40ml - Com muito alta proteção contra raios UVA/UVB, controla o brilho e previne o envelhecimento precoce, com toque seco e textura não oleosa;BDF NIVEA;29.9;2024-09-18 11:31:00;-0.32916857353487844;0.22523122715797753;0.5790874801950269;0.596499510324551;0.1633967678610124;0.6727245435098583;0.25805288156320305;-0.26933816004701766;0.7018547057150273;0.6498766107488791;-0.8341219613291729;0.2786169554955971;0.019302101581043517;-0.776983655912564;0.9140774004164157;1;0;0;1.3895418603581775;2024;9;18;0.44336864586200075;0.4433686458620007;-0.9292350198748944;-0.9292350198748945;-0.878217868061781;-0.878217868061781;2;1.0;0.0;0.0
NIVEA SUN Protetor Solar Facial Toque Seco Antissinais FPS 70 40ml - Com muito alta proteção contra raios UVA/UVB, controla o brilho e previne o envelhecimento precoce, com toque seco e textura não oleosa;BDF NIVEA;29.9;2024-09-18 19:58:00;-0.6018607218833436;1.17814104494322;-1.2855440340019857;0.5748633618693001;0.1633967678610124;-1.5578070043457781;0.47462105906755125;-0.03306990893409083;-1.6271328603216955;0.42281476702238;-0.02648961091784168;-1.2851805786905242;-0.19384631307011438;-0.776983655912564;-1.2541892327819162;0;1;0;1.4285275787303766;2024;9;18;-0.9536179891304675;-0.9536179891304675;-1.0635212987999554;-1.0635212987999554;-1.1451146198971462;-1.1451146198971462;2;1.0;0.0;0.0
NIVEA SUN Protetor Solar Facial Toque Seco Antissinais FPS 70 40ml - Com muito alta proteção contra raios UVA/UVB, controla o brilho e previne o envelhecimento precoce, com toque seco e textura não oleosa;BDF NIVEA;37.99;2024-09-20 09:54:00;0.6101043818876121;0.10611749993482221;1.2006313182606978;0.1421403927642736;0.3071247909937372;0.6727245435098583;-0.05476781927641081;0.14413127940060427;0.7018547057150273;0.4511974974881928;1.4093012342578584;0.6695663390421275;0.5521731382089378;-0.15712254779831372;0.9140774004164157;1;0;0;1.6035403894110973;2024;9;20;1.4127640691570167;1.4127640691570165;-0.6763188003443766;-0.6763188003443766;-0.5347484403569577;-0.5347484403569577;4;1.0;0.0;0.0
NIVEA SUN Protetor Solar Facial Toque Seco Antissinais FPS 70 40ml - Com muito alta proteção contra raios UVA/UVB, controla o brilho e previne o envelhecimento precoce, com toque seco e textura não oleosa;BDF NIVEA;37.99;2024-09-20 09:54:00;0.6101043818876121;0.10611749993482221;1.2006313182606978;0.1421403927642736;0.3071247909937372;0.6727245435098583;-0.05476781927641081;0.14413127940060427;0.7018547057150273;0.4511974974881928;1.4093012342578584;0.6695663390421275;0.5521731382089378;-0.15712254779831372;0.9140774004164157;1;0;0;1.6035403894110973;2024;9;20;1.4127640691570167;1.4127640691570165;-0.6763188003443766;-0.6763188003443766;-0.5347484403569577;-0.5347484403569577;4;1.0;0.0;0.0
NIVEA SUN Protetor Solar Facial Toque Seco Antissinais FPS 70 40ml - Com muito alta proteção contra raios UVA/UVB, controla o brilho e previne o envelhecimento precoce, com toque seco e textura não oleosa;BDF NIVEA;37.99;2024-09-20 18:08:00;1.185787806178816;-0.8467923178504203;0.26831556116219146;0.8128609948770642;-0.48337933623624907;0.6727245435098583;1.6296513390907443;-1.6278806039463467;0.9606311019413297;0.13898746236425644;1.4093012342578584;0.2786169554955971;0.818608656522885;-0.15712254779831372;-1.2541892327819162;0;1;0;1.641526473978881;2024;9;20;0.5841064417165693;0.5841064417165693;-0.7559740715577958;-0.7559740715577958;-0.6930649364547516;-0.6930649364547516;4;1.0;0.0;0.0
NIVEA SUN Protetor Solar Facial Tripla Proteção Loção Antiacne FPS 50 40ml - Com fórmula ultraleve e alta proteção, esse protetor solar tem triplo combate contra os raios UVA/UVB, radicais livres e luz visível, além de prevenir a oleosidade excessiva e proporciona efeito matte;BDF NIVEA;50.18;2024-09-04 07:41:00;-0.48066421150624794;1.17814104494322;0.8898593992278623;-2.3892889765001315;1.5288129876218977;0.6727245435098583;-1.2097980992996031;1.9161431627475554;-0.07447448296388032;-0.6557289906784898;0.8708796673169708;0.6695663390421275;-0.7000737978666145;1.082599668430187;0.6043250242452255;1;0;0;-0.17834531441330514;2024;9;4;0.6719021249047737;0.6719021249047736;-0.506850059216103;-0.506850059216103;-0.4378183589418754;-0.4378183589418754;2;1.0;0.0;0.0
NIVEA SUN Protetor Solar Facial Tripla Proteção Loção Antiacne FPS 50 40ml - Com fórmula ultraleve e alta proteção, esse protetor solar tem triplo combate contra os raios UVA/UVB, radicais livres e luz visível, além de prevenir a oleosidade excessiva e proporciona efeito matte;BDF NIVEA;50.18;2024-09-08 17:24:00;1.640274720092925;-1.3629518024840932;0.8898593992278623;0.8128609948770642;-1.2738834634662353;0.6727245435098583;1.4371462924202114;-1.2734782272769567;0.9606311019413297;0.7350248021463164;0.42219502819956456;1.0605157225886577;1.058400623005437;-0.43261637362686944;0.6043250242452255;0;0;1;0.30939908723336057;2024;9;8;0.9914210425949931;0.991421042594993;-0.47613608856812073;-0.4761360885681207;-0.37677370815899175;-0.37677370815899175;6;1.0;0.0;0.0
NIVEA SUN Protetor Solar Facial Tripla Proteção Loção Antiacne FPS 50 40ml - Com fórmula ultraleve e alta proteção, esse protetor solar tem triplo combate contra os raios UVA/UVB, radicais livres e luz visível, além de prevenir a oleosidade excessiva e proporciona efeito matte;BDF NIVEA;50.18;2024-09-09 11:47:00;1.7917703580642945;-1.402656378225145;1.2006313182606978;0.8344971433323158;-1.3457474750325977;0.6727245435098583;1.1965149840820464;-0.7418746622728712;0.9606311019413297;0.6782593412146919;0.42219502819956456;1.0605157225886577;1.1383312784996213;-0.43261637362686944;0.9140774004164157;1;0;0;0.3942141707926026;2024;9;9;1.1362815318585822;1.136281531858582;-0.4622112767057825;-0.4622112767057823;-0.3490978570912095;-0.3490978570912095;0;1.0;0.0;0.0
NIVEA SUN Protetor Solar Facial Tripla Proteção Loção Antiacne FPS 50 40ml - Com fórmula ultraleve e alta proteção, esse protetor solar tem triplo combate contra os raios UVA/UVB, radicais livres e luz visível, além de prevenir a oleosidade excessiva e proporciona efeito matte;BDF NIVEA;50.18;2024-09-10 09:12:00;0.26166441455346273;-0.5688602876630579;0.8898593992278623;-0.4853079124380153;0.45085281412646194;0.6727245435098583;-0.8007248751247228;1.6208078488563968;0.1843019132624222;1.01885210680444;0.42219502819956456;1.0605157225886577;0.07258920524383275;0.118371278030242;0.9140774004164157;1;0;0;0.49302412761365977;2024;9;10;0.9915862875312099;0.9915862875312098;-0.47612020428759866;-0.47612020428759866;-0.3767421378235077;-0.3767421378235077;1;1.0;0.0;0.0
NIVEA SUN Protetor Solar Facial Tripla Proteção Loção Antiacne FPS 50 40ml - Com fórmula ultraleve e alta proteção, esse protetor solar tem triplo combate contra os raios UVA/UVB, radicais livres e luz visível, além de prevenir a oleosidade excessiva e proporciona efeito matte;BDF NIVEA;50.18;2024-09-12 09:38:00;0.5646556904962017;-0.7673831663683167;0.8898593992278623;-0.4853079124380153;0.6664448488255491;0.6727245435098583;-0.7285354826232731;1.3254725349652383;0.44307830948872473;0.36604930609075553;1.4093012342578584;1.0605157225886577;0.818608656522885;-0.7081101994554251;1.223829776587606;1;0;0;0.7164807303545097;2024;9;12;1.1730908459987182;1.173090845998718;-0.458672956651855;-0.45867295665185487;-0.3420653729319442;-0.3420653729319442;3;1.0;0.0;0.0
NIVEA SUN Protetor Solar Facial Tripla Proteção Loção Antiacne FPS 50 40ml - Com fórmula ultraleve e alta proteção, esse protetor solar tem triplo combate contra os raios UVA/UVB, radicais livres e luz visível, além de prevenir a oleosidade excessiva e proporciona efeito matte;BDF NIVEA;50.18;2024-09-13 11:18:00;1.1706382423816795;-1.1644289237788343;1.2006313182606978;0.5748633618693001;-0.05219526683807475;0.6727245435098583;0.6430629749042674;-0.21027109726878593;0.7018547057150273;1.0472348372702518;-0.02648961091784168;1.451465106135188;2.736944388383303;-2.7743138931695928;1.223829776587606;1;0;0;0.8348988887237143;2024;9;13;1.2449232951938036;1.2449232951938034;-0.4517680142086988;-0.4517680142086987;-0.32834165726686876;-0.32834165726686876;4;1.0;0.0;0.0
NIVEA SUN Protetor Solar Facial Tripla Proteção Loção Antiacne FPS 50 40ml - Com fórmula ultraleve e alta proteção, esse protetor solar tem triplo combate contra os raios UVA/UVB, radicais livres e luz visível, além de prevenir a oleosidade excessiva e proporciona efeito matte;BDF NIVEA;50.18;2024-09-16 08:53:00;-0.7836554874489868;1.4163684993895307;-0.042456357870644;-1.1127562176403034;0.8101728719582739;0.6727245435098583;-1.23386123013342;1.3254725349652383;0.1843019132624222;-0.6841117211443015;1.4093012342578584;-0.11233242805093316;0.04594565341243766;0.7382323861444924;0.9140774004164157;1;0;0;1.15593512975711;2024;9;16;0.6719755930065917;0.6719755930065916;-0.5068429970454525;-0.5068429970454525;-0.437804322731902;-0.437804322731902;0;1.0;0.0;0.0
NIVEA SUN Protetor Solar Facial Tripla Proteção Loção Antiacne FPS 50 40ml - Com fórmula ultraleve e alta proteção, esse protetor solar tem triplo combate contra os raios UVA/UVB, radicais livres e luz visível, além de prevenir a oleosidade excessiva e proporciona efeito matte;BDF NIVEA;36.51;2024-09-16 20:27:00;-0.9048519978260823;1.17814104494322;-1.2855440340019857;0.7912248464218133;-0.6271073593689739;-1.5578070043457781;0.23398975072938705;0.14413127940060427;-1.6271328603216955;-0.45704987741780245;0.42219502819956456;-1.2851805786905242;-0.4602818313840615;1.082599668430187;-1.2541892327819162;0;1;0;1.2093001959312841;2024;9;16;-0.8951124688140744;-0.8951124688140745;-0.9273867386016775;-0.9273867386016776;-1.0046255597324754;-1.0046255597324754;0;1.0;0.0;0.0
